ID_REF,MCM2,DEK,H2AFZ,METRN,NFIB,TPX2,MCM6,TOPBP1,FEN1,TTK,ESR1,MELK,E2F3,CYP2B7P,TP53TG1,RARRES1,ROPN1B,PLCH1,SLC7A8,MLPH,Result
GSM615314,9.423766454,10.48501925,11.73143013,9.739978083,10.39048725,8.840788412,10.18163924,9.262256843,9.921954298,7.54164552,14.12057571,9.473256918,8.274537103,9.423090564,9.918306347,8.31433017,7.436358912,8.415951312,10.10481301,13.53773568,0
GSM615315,9.559404505,11.80140938,13.07929696,6.845855405,12.04461469,11.03739323,11.45624629,10.11843082,10.41607566,10.14327483,7.299614612,11.82083647,9.743366486,6.980751126,8.445957223,11.63072427,10.41519829,9.685684055,7.873980605,9.090364831,0
GSM615316,9.857707335,10.61877015,10.26025924,10.22135441,11.51746257,7.955441839,8.855564911,9.300464627,8.200989965,7.616640094,14.23597414,5.279679542,8.174183464,13.3376958,10.24059818,9.099244274,5.530775263,7.782124754,10.34389743,13.94771489,0
GSM615317,10.99259915,11.86690161,12.98145054,7.850770551,11.9726863,10.08721699,11.7088796,9.957616485,9.856324047,9.960932722,9.479905718,10.99124964,9.417320101,7.204077608,8.586358011,9.839519707,11.31207437,9.470354932,8.593164234,9.304638266,0
GSM615318,9.432329394,10.97459395,10.63911597,9.971258175,7.167834855,9.304615737,9.722354853,8.915779612,5.082420069,3.914736131,12.61701131,7.191738729,8.164339414,8.290356038,10.85575974,7.643445034,8.180910564,8.330226006,9.23903772,13.39363458,0
GSM615319,10.11392764,11.26248812,11.29465535,7.326517971,11.69213592,9.443495946,11.31511242,9.718376886,9.550750325,8.258620593,9.530057966,8.673153061,9.367443938,6.053837549,9.693117475,9.336249332,8.175372197,8.415944367,9.66128385,12.5078761,0
GSM615320,10.70042204,11.79755669,12.21956605,7.935842653,9.525277619,9.854529704,11.14935437,9.566149884,10.06029148,7.915267959,8.438983621,9.00177776,8.573678386,6.021615234,9.045354426,8.629979521,8.886602895,7.910219514,7.952721426,9.7999459,0
GSM615321,11.15745195,12.15706971,11.77743252,7.774877291,11.23795403,10.26170769,11.6272066,10.10546214,10.91064193,9.908771586,8.468893181,9.861018784,9.472355447,7.707488805,9.512871908,9.319792357,8.581509917,7.768287448,7.680107368,11.72207393,0
GSM615322,10.72014206,10.77453609,11.46729098,8.879771417,10.56823245,9.980654404,10.77475585,9.550461609,9.658470858,8.10269466,9.264308235,10.68196207,9.950094098,6.264769651,9.326464295,14.95285649,7.956443422,8.653892205,9.333806526,10.84479861,0
GSM615323,9.320982699,10.84622122,11.18888166,7.849117074,10.95419311,8.780344428,10.21096318,8.565215695,9.168799211,7.243219015,9.299350507,8.408967659,8.437158543,7.487349042,9.518843279,10.77307541,10.28292309,7.535568436,8.09046989,10.55927918,0
GSM615324,10.93205992,11.61881678,12.5622796,4.386926363,11.84558978,11.51405334,11.16565946,9.842573645,10.02668873,10.41026185,7.742540909,11.60534842,9.505300314,6.016753774,8.885366185,11.63714687,10.61199845,8.46767448,8.89745798,10.88316327,1
GSM615325,11.83252857,12.68041197,11.10620434,8.240500478,12.64614971,11.22775157,11.55876094,10.54435305,10.63209165,9.50998563,7.799820646,11.5849429,10.47947403,5.804202331,8.933627337,11.22323509,10.45493021,10.35807319,8.53167342,10.35277687,1
GSM615326,11.23809479,11.61405128,12.31471679,5.266459169,10.8971978,11.24117356,12.40309279,9.68457451,10.0483349,9.599103658,9.432944457,10.20586975,9.553726014,8.034365748,8.97781513,5.4248652,10.13786203,9.609721209,7.800583815,9.751918729,0
GSM615327,11.10741503,12.34494595,11.42487216,6.21861866,11.03468849,10.10190116,11.74384191,9.855281464,9.926137735,8.451747366,8.233138565,10.64200832,9.851703748,5.644538571,8.747683672,12.51647305,9.318412692,8.701645374,8.443625308,10.3072945,0
GSM615328,10.66736362,11.46729452,10.99749794,8.268559401,6.654480152,9.459473747,10.03824098,9.100302857,8.508541198,7.54373839,12.37142582,8.300465522,7.262424259,9.734641867,10.00538763,7.386307288,8.404276539,7.383987961,10.67717313,14.14877199,0
GSM615329,10.27317467,10.97038806,11.3028348,11.51418568,10.20297697,8.848826407,10.09986546,9.876310668,9.62244071,6.222859405,13.79055645,7.995637633,7.524917932,9.886257046,9.948229311,7.747054038,6.384518579,7.932581085,10.45814967,13.75767858,0
GSM615330,9.767446492,11.39508133,11.19869497,6.569271188,11.03699941,11.25838777,9.839715418,9.141530416,9.081053833,4.160495046,11.02647619,9.574619886,8.065465507,10.27910599,10.44346281,8.141889795,6.895821015,9.158260358,10.29923281,12.43324588,0
GSM615331,9.999010766,11.10072446,11.98607388,9.485388704,9.77263185,9.964861891,10.42525375,9.359981626,9.315443739,8.859399674,12.13836143,9.723550134,7.23686236,8.891623714,9.647552445,9.858260257,5.473545615,7.372243961,9.811043281,13.91987683,1
GSM615332,10.80856485,11.66934496,11.45189857,9.716458849,10.46908328,9.250355781,10.72420979,9.467985501,10.02683175,8.934916775,12.8702134,9.095410044,8.800526622,7.044174807,9.770278989,10.70285401,7.304139198,8.29364291,10.11580266,12.50679913,0
GSM615333,10.51390532,11.94238314,11.78716357,7.818102269,11.30512845,10.30282839,10.760264,9.829958276,9.600434608,9.082109648,8.530451943,11.24089422,9.770145978,6.06513533,8.83573483,13.03379833,10.3717065,8.504519423,9.44515388,10.25416766,0
GSM615334,11.05427,12.74247386,12.67688761,5.642982847,12.08061043,10.67015846,11.43969515,10.2151258,11.94278225,10.22688165,7.998521243,11.90356,10.70173102,4.993728635,8.908779189,8.885485061,7.917189808,9.531923488,8.016129212,8.341615678,1
GSM615335,10.32141617,11.30125178,11.0098308,6.54926502,8.837074813,10.4357323,10.66858216,10.13820379,9.873201579,9.398213689,8.205173336,9.277123885,8.573271132,7.939054717,8.776960886,11.62294422,8.32641711,6.607057148,8.840979926,10.48326466,0
GSM615336,12.08726617,11.26502275,12.12202188,5.070560727,12.70301251,11.05584262,12.22229455,10.21119483,10.90573421,9.267651244,8.0127738,12.51479178,9.710299164,6.285933636,9.115353785,11.88976421,10.5643915,9.28105938,9.004117863,11.77467938,1
GSM615337,9.497608684,9.30365195,10.7565011,10.0715822,3.446960858,9.088012275,9.988455548,8.598993826,8.59701738,7.622906298,12.93467378,8.868145733,8.535048986,13.95093841,10.18546543,4.015001565,6.909676925,7.68488806,9.940373454,13.3192662,0
GSM615338,11.11443609,12.70689664,10.90297511,7.355245359,11.98483908,10.48668769,10.94359661,10.0055397,10.11070202,9.738771136,8.335186193,11.09245816,9.609007948,7.596535461,9.470630723,12.66877243,10.9969051,9.798739713,9.110721029,9.806655376,1
GSM615339,10.25287894,10.57005019,11.62689807,10.8861953,10.6451948,10.03617371,9.925946035,9.730213736,9.576303946,8.305344365,13.82686499,9.500274253,7.211114894,12.61882051,10.00922228,7.140618336,7.421761868,9.005408825,10.38988095,13.27106487,0
GSM615340,10.21763896,10.96035755,11.38910262,9.084390841,8.917026658,9.82742849,10.78167013,9.194292923,10.66148509,7.819618223,10.47148735,9.61201345,9.431976229,9.540169018,9.889595418,8.120338156,7.529772138,7.679016059,10.0328821,12.49429831,0
GSM615341,8.902468152,10.46586784,11.5698958,10.51846334,10.73454103,8.646447529,10.08489681,9.743611765,9.441769093,5.20121549,13.10444056,8.333484835,7.27999961,10.61051708,10.23128042,9.954055292,8.03748946,7.362684082,9.729417096,14.20330923,0
GSM615342,9.397175459,10.57674701,11.71703521,10.61053765,10.6886075,9.605130064,10.19968415,9.235524096,8.365824058,7.513266554,8.681143034,9.003320479,8.686503046,6.342835285,10.34141433,9.820915848,7.197930681,7.950588197,10.08318871,10.94093221,0
GSM615343,10.19995934,11.0973459,11.93936829,9.551740612,9.423670802,10.01926151,10.52990857,9.435780192,10.84833198,7.79104047,11.13213045,9.904546418,8.942482811,5.517874721,9.542030846,7.729182326,6.260998795,7.77554001,8.526278858,12.75537306,0
GSM615344,9.917130134,10.5512639,10.84449208,5.70912117,11.8758348,9.31223242,9.959935651,9.174019824,9.087998848,7.339592464,8.910331713,10.31704337,9.329307272,5.384196263,9.677067803,8.680630987,7.576691297,9.472205826,9.724713994,12.58110564,0
GSM615345,10.07775851,10.64584117,11.36848615,10.55146978,7.660158626,10.2385575,11.29829818,10.45492868,10.29073339,8.303377069,13.10408905,9.849051146,7.729740875,11.58089763,10.18832138,4.364963213,5.176155354,6.68033007,10.57311159,13.85010717,0
GSM615346,10.42931159,12.00546618,11.71926941,8.956522308,11.64427145,10.81477541,11.41669559,9.01719965,9.512966031,8.807950538,8.802587719,10.29794611,9.653135956,7.086886634,8.480419376,10.02570445,8.929896012,8.894964728,8.734573783,9.744980304,0
GSM615347,9.889277395,10.80913355,12.6088559,9.067599538,10.07012981,10.52838435,10.79738943,9.203794012,9.646005115,9.811192607,9.409781978,9.855780669,8.938166732,7.882414473,10.05817582,12.9144658,7.469428821,8.126322169,8.134433041,10.42165602,0
GSM615348,12.55925429,12.54181601,13.4159518,7.268379671,11.73639455,10.57656268,11.47622661,10.84484376,10.34836378,9.825464532,9.255211013,10.95099384,9.691069868,6.242451231,9.624671446,10.2754274,12.12128947,10.40886806,8.010660328,8.90905347,0
GSM615349,9.208770628,10.6443245,11.41689462,9.983545098,9.814196244,8.345438443,9.595981057,9.482533122,9.703812648,7.146622608,12.87464858,9.019735791,8.740984634,12.38178059,10.41540662,4.807126616,7.13079154,7.576011389,10.29229512,13.12783379,0
GSM615350,10.18773157,10.94880758,12.14559242,10.26413834,11.28902018,10.3247564,10.48059821,10.06764792,11.02777546,8.759084578,12.85804532,9.411141075,8.139881771,9.194424182,9.904398963,9.573840927,6.896174258,6.827372834,10.27959918,12.73776298,0
GSM615351,8.983415277,10.32212197,10.83039143,11.07187083,8.774608508,8.37966,8.930387856,9.485035143,9.013640167,6.561898436,14.09106286,7.666809426,8.023757062,7.895434963,10.41181284,8.135443537,7.248347628,8.349989182,10.43572783,13.32556261,0
GSM615352,9.767174511,10.36782777,10.6568202,10.04214279,9.820344189,9.033365569,10.52314217,9.449440947,9.000654162,8.082548992,13.72250939,9.525269803,8.140281457,12.10101846,9.787829363,7.977325435,5.24661502,8.124731918,10.277439,14.23970406,0
GSM615353,10.45276488,10.69433793,11.31900543,10.83391336,10.4590015,10.47963071,10.78389232,9.440573721,10.05033854,7.660306383,12.68989708,9.337932847,8.394356419,10.4111126,10.17205868,8.073889865,7.877396661,7.919280589,10.2270049,12.76609193,1
GSM615354,9.25713012,10.95803215,12.0021004,9.105586297,12.08468715,8.806955876,10.14902002,9.533894607,8.727871914,7.813473742,8.238428422,8.977212431,9.620726281,5.545611662,9.368081724,14.17493231,10.6608343,8.894641783,8.818235576,9.809812345,1
GSM615355,9.422373068,10.49020133,11.11918796,8.911891708,10.86227039,9.086485151,9.566520582,8.855208409,8.694712318,6.565739555,11.7541101,7.432396815,8.011794463,8.371511839,10.77899931,8.710294439,7.228120807,7.908803526,10.08171003,13.09593071,0
GSM615356,10.33275195,10.30021662,12.09126037,10.49233666,9.727273508,9.597958558,9.968111176,9.727141821,9.393312051,7.53633848,12.51442938,8.77136281,8.824288133,11.76403634,9.314219101,9.422447059,7.784406196,7.563626277,10.1557414,12.77500009,0
GSM615357,11.46293642,12.68662891,12.6894621,8.007522966,12.31257315,10.66308028,11.90278144,10.05631735,10.73729218,10.11064327,7.84564105,12.00115841,10.06822282,6.112430216,8.684712184,12.84618825,9.790556773,10.91779003,8.014952152,9.658379634,1
GSM615358,10.0825405,11.19718679,12.4670754,8.991498713,7.944345671,9.978104623,9.680134527,9.475260504,10.66446478,8.848116853,14.11568234,9.218724739,8.546524032,11.8114402,9.726110503,6.877096287,5.247487193,6.778938973,9.464517673,12.5475526,0
GSM615359,9.902235705,12.27055607,11.80928842,7.476739056,11.90777371,10.78433179,10.31411821,8.704900498,10.52493153,9.175418009,8.378400351,9.345758126,9.773303781,6.015054729,9.524964213,13.27301721,8.711243901,9.028704461,8.877701102,10.12555107,1
GSM615360,10.41720416,11.03991015,11.09070281,9.555358089,9.690604369,9.880312106,10.81200749,9.537889128,8.782972791,7.678175029,13.73757196,9.662552013,7.896902506,8.431698245,10.59633359,4.56197234,8.315941708,8.162514249,10.58189936,14.03402221,0
GSM615361,9.678343306,10.58440209,11.58972599,9.13610194,11.22321935,8.945896803,9.935331488,9.570124008,9.289474507,7.641139215,9.25108976,9.717333811,8.783878839,7.766751277,9.86044271,9.840625249,7.858455136,9.099922527,9.941366184,12.17292105,0
GSM615362,9.539223123,10.79732582,10.76748328,9.488801024,10.60705812,8.203687716,9.218291568,9.253698919,8.137484211,7.099362294,13.19373556,7.08661529,7.804918936,11.80802977,10.21456517,8.661194687,7.680984532,7.983317036,10.47918683,13.52412403,0
GSM615363,9.749453227,11.58201885,11.72179769,8.061173358,11.58231546,9.446318266,10.99200798,9.92774376,9.608441168,8.683233093,8.77446593,9.440182662,10.04919162,7.739110143,8.970020873,9.839815536,9.673080576,9.238176769,8.542225698,10.46593118,0
GSM615364,10.03364677,10.97307209,11.36442284,7.802178211,11.48245235,10.33127373,10.05940221,9.380413125,9.786097718,8.721145106,8.55480189,9.606746926,9.24293338,6.148567028,8.887196059,13.30104431,8.247277972,8.049596607,9.359767553,10.05700607,0
GSM615365,9.471301753,9.566722894,11.24399246,11.08480927,10.4138305,8.045231046,9.533431667,9.100320927,7.822595386,6.724694754,13.47337786,7.532739532,6.612194931,10.05825065,9.799222843,9.130052725,7.599852443,9.200325989,10.27780965,14.14002149,0
GSM615366,10.69940159,10.35601462,12.46299244,10.49097504,8.963121878,10.16694445,10.64958657,9.618069556,9.379239699,7.299674079,12.53583943,9.238406231,7.701639666,7.433980864,10.30264445,3.894117993,6.727489617,7.496930221,9.401108971,12.656344,0
GSM615367,10.94302777,10.8889666,12.68596811,9.465231556,10.15833603,10.45263439,10.8032522,10.08137396,10.08976687,8.869274568,13.29468057,9.496412092,8.139132801,11.11378076,9.321311368,7.337482195,6.983598832,9.040572129,9.225178666,12.52198565,0
GSM615368,11.83819017,12.56243828,12.62799553,8.169307536,11.16190195,10.71870469,11.41133759,10.66727063,10.89291408,9.394050733,8.17157364,10.75674085,9.682887389,6.016067834,8.28055535,13.81385229,9.175639081,10.21102263,8.430279838,8.76314155,0
GSM615369,11.23695789,12.75398873,11.53684041,8.450556935,9.881644576,11.37151037,12.49161619,10.27084443,10.0516519,10.27246945,7.667992703,11.45888761,9.868962533,6.830417133,9.118468121,10.46147753,7.499067686,5.314409442,9.008186536,10.68041459,0
GSM615370,10.07717216,10.62370198,10.95156038,9.969237386,9.764788328,9.075323048,10.16314319,9.555391898,8.702178211,7.555084866,11.62225627,8.989806609,8.53281182,13.03569954,9.970699018,7.145383263,7.315452673,7.625973636,10.71035637,13.60152775,0
GSM615371,10.41233858,12.67786709,12.77993251,7.533750448,12.17329767,11.08490285,11.15821662,9.755447167,10.72151871,9.545445914,8.127992843,10.65446219,10.64522836,4.589017499,8.725223999,11.20825074,9.299519444,10.03713585,8.79867393,9.467060525,1
GSM615372,11.03725398,12.35316594,11.142709,9.708613713,12.71923332,11.03240717,10.97489323,10.66934826,10.77581563,10.84966361,7.593286674,9.072532488,9.609951095,6.080426689,8.949248445,10.26232028,10.53586939,9.621273816,9.560113102,10.09099519,0
GSM615373,10.19377848,10.93011449,11.64716045,8.236327553,8.094926684,9.286625972,10.27914033,9.64247234,9.39979213,7.020365182,10.84822535,7.621241772,7.815068607,6.257797425,9.476183719,6.849103997,7.384269022,6.808763265,8.447772574,11.64947231,0
GSM615374,9.800274804,10.10054564,10.58598506,9.704519025,10.73026796,5.562244533,9.915189115,8.508180486,9.037486717,6.970235909,13.16320106,6.218507691,8.05218801,9.540306765,10.02425635,10.40966227,8.492854453,7.798949426,9.288179403,13.93855911,0
GSM615375,11.21330572,11.84749605,12.11814348,8.600772425,11.32510657,10.85721489,10.83060693,11.65671384,10.02563022,10.63963592,9.178696597,10.62543047,9.441521187,6.040975918,8.608740975,12.03921378,8.743309065,7.807025561,8.175926198,10.04921349,1
GSM615376,10.77770135,11.51401849,11.85004677,9.923650106,11.85877899,11.37407464,10.31829759,9.046039699,9.452368242,9.295187374,8.064189695,11.35218168,10.19971248,7.453837285,9.213489943,9.634655018,11.5894077,8.650171692,8.70966364,9.373890923,0
GSM615377,10.87087064,11.35995248,11.79921539,9.292754827,7.46640921,10.41442629,9.750711891,9.00533904,10.47121168,8.46538708,12.82501589,8.937581876,7.163961096,12.79034947,10.01285845,5.24124377,8.94524039,7.855153048,9.752475733,12.55628035,0
GSM615378,10.12380078,10.94242261,11.46592488,9.069408566,9.404843307,10.5750136,11.08375539,9.943467403,9.963703327,10.01779637,9.252376635,9.971245601,9.741248669,6.271527499,9.24554076,12.47304149,10.46527408,8.412289501,8.892708017,9.669172576,0
GSM615379,9.803241445,11.78729819,12.73224433,6.211654379,11.93285482,10.60137219,11.12734945,9.491870271,9.088504838,9.349779605,8.536993377,10.5972215,8.543177085,8.264483723,9.926315312,11.26193166,6.156571373,8.260636387,9.169770952,11.61012245,1
GSM615380,10.2255332,11.32772359,12.37037811,8.428615017,10.63047216,10.24957113,10.64761207,9.753420856,9.78798603,8.775028893,9.751141238,11.38395318,9.149233845,7.433447113,8.414990461,14.68049487,4.6715122,7.662233417,9.096986336,10.71356113,0
GSM615381,9.567898102,10.61339774,10.30735542,9.809375212,11.47998553,8.847718799,10.16754736,9.015746873,9.025832813,7.119400693,12.62745555,7.48563779,8.500999289,9.407304303,10.14355797,9.062799645,6.480212993,8.79793154,10.37681453,13.8731327,0
GSM615382,9.372486462,10.34770982,10.88147854,5.894948774,9.28002826,9.245295753,9.885639849,10.10680077,9.382189266,6.686888532,8.12228052,9.200972869,8.607683457,5.741592914,10.48589271,8.368112153,8.824037735,7.615864745,8.880556843,9.918617489,0
GSM615383,9.210577513,10.23945176,10.44019821,8.377532575,10.36802374,8.352288287,9.105004416,9.425223782,8.267138444,6.375021578,14.06256202,7.876802937,7.433966682,7.141587321,9.916478363,7.494243688,7.347796783,7.401928797,10.23245676,13.89211146,1
GSM615384,10.16888685,11.1881086,12.27535818,7.941868614,9.26213536,11.21404665,10.8941923,9.774066724,9.648131029,8.297529064,8.273345338,11.04390135,9.59425434,6.639930827,9.973972713,8.61441479,9.81677449,7.68684928,9.456370748,10.43428774,0
GSM615385,9.947413357,11.57852015,11.38734686,8.632082178,10.22599332,9.625083074,11.60152838,9.393185861,8.148218374,8.366844608,8.093152139,8.406338216,9.709222112,6.691607858,10.22078121,10.41659352,11.15684215,7.336303166,9.453973158,11.39869703,0
GSM615386,9.678408543,10.09650165,10.54621757,10.08645728,10.33984911,8.503440953,8.973658042,8.369986083,7.267037093,5.815368564,12.13855257,8.168026186,7.957081606,11.63654236,10.11542914,8.756691067,5.620934745,8.534525897,10.70843721,14.06183077,0
GSM615387,10.27869143,10.72974845,11.49437564,7.350493617,12.60288631,9.804029216,10.02302048,9.173776818,9.405868808,8.225668066,9.127838483,9.676756913,6.294633799,6.309774554,9.422439121,13.73376571,10.99672836,8.986207032,9.403665642,10.63539773,0
GSM615388,9.554406474,10.42624516,11.15885356,10.78335278,11.32844762,9.170125498,9.508413592,8.644484086,8.503462363,7.262991943,12.30020477,8.010500472,8.724676368,9.65540992,10.21261922,9.230220366,8.143265262,7.918626498,10.92958349,13.31713065,0
GSM615389,10.23037481,10.73508139,11.07735545,9.466173606,8.005000859,9.555460557,10.47331695,9.146235456,8.513673156,6.09363271,11.75303596,8.441645563,7.495380758,12.99804472,9.831793358,5.456255796,6.128101699,7.900942365,9.560465233,14.06895009,0
GSM615390,11.41146828,11.80256501,11.82509399,9.109926282,10.36422948,10.90216942,11.19592138,9.4271381,9.658689655,9.535328056,7.715014307,10.56921299,9.873821164,7.066903994,9.493367399,10.62320685,10.44535218,8.59880205,7.961097957,9.169372713,0
GSM615391,11.73105848,11.60710555,11.9400149,10.08933865,10.86575552,10.26864422,11.36460408,10.70161291,10.42359923,8.135078761,13.68028867,9.274192582,9.85230285,10.86384116,9.814364282,8.678292749,7.873953657,6.693046163,8.868834559,11.7198255,0
GSM615392,11.88455805,11.81409223,13.11520719,9.583906272,11.05139084,11.48049498,12.21233145,9.596091881,9.484945176,10.33690285,7.556785946,10.78180984,9.195875639,7.425312684,9.592239605,12.01186093,11.16153868,9.297636215,8.886434774,9.660801811,0
GSM615393,11.43692386,10.79462531,12.04282644,7.435850375,12.49792168,10.94540811,10.74830724,9.843837058,10.05147929,10.68643938,7.576162611,11.38467262,9.76496671,8.505143664,9.313004979,12.9383396,9.540820071,9.604090699,8.632219007,9.300743333,1
GSM615394,11.54089926,12.77756177,12.16632079,4.439645387,12.70370676,10.57184791,12.00534609,9.809501354,10.35032781,8.743506725,8.172439666,10.42742539,10.46151982,7.994826635,9.407231195,13.13712803,10.57249477,8.567048116,8.914745971,9.006094924,1
GSM615395,9.486562614,10.49013911,10.82290788,9.142339621,9.132800936,8.381930321,9.909835515,8.950153069,8.665836788,6.82245998,12.41780351,7.887422997,8.58419959,9.103019231,10.10370434,10.04312625,5.378703472,6.735394488,9.947808288,12.09001371,0
GSM615396,11.99691549,12.54728407,11.37638729,5.576601481,11.78954683,10.48913834,11.33368187,10.15398707,10.59850651,8.852059112,8.711995182,9.88518092,9.466672328,8.233661694,9.166571348,12.79699066,11.90004284,10.7264891,8.195105571,10.43783226,1
GSM615397,11.21721069,12.75797512,12.70126751,6.824686104,12.68481099,10.98949366,11.92248939,10.25135932,10.22952012,9.282281572,7.803264603,11.53170362,10.47244251,6.12758374,9.459155498,9.50809135,10.84518097,9.669428704,7.918347828,9.577672832,1
GSM615398,11.12817311,11.21187059,12.02972636,8.31909856,10.31995413,10.49572874,11.05512179,9.785703332,10.69207472,8.462207635,12.69884501,9.204528112,8.773817322,8.379603388,9.498563222,8.480165443,8.008140453,7.779762571,9.004138133,12.39039293,0
GSM615399,10.00829205,10.29450215,10.55630442,9.284931473,10.23659452,9.584814166,8.872627549,8.783525935,8.504620662,8.221354378,13.54275128,7.634241934,6.8037694,13.07464593,9.620563876,9.341610129,7.075836653,6.805011686,10.43784444,14.16188329,0
GSM615400,9.084330148,10.52655157,11.38561504,10.22893737,8.613580014,7.584113827,9.558730536,10.29882775,9.677982072,7.587619679,14.83690547,8.933726384,9.088782519,11.3528733,10.15744737,8.648142891,7.741833955,7.897759868,10.01638852,13.64661925,0
GSM615401,9.574991508,10.93390268,13.00548798,9.76308805,8.827323233,9.984206216,9.917516287,9.520496296,9.906159408,8.754381961,12.90539066,9.58548441,8.587454967,10.45798066,10.19811937,8.690136844,6.332658287,7.554873159,8.185836541,14.14979439,0
GSM615402,10.10688414,11.21420085,12.07029229,10.38168419,10.33113353,9.714930353,10.61848097,10.3447432,10.46515875,9.065997671,11.64114364,9.280654169,9.106743587,9.283754248,10.60526594,6.984102098,4.600128451,8.540301676,10.59803048,12.86895878,0
GSM615403,7.692588592,10.85264436,11.81192513,8.231589564,12.57577245,10.97660553,10.98141678,9.527199561,10.81679205,9.219889586,5.368818761,8.789227322,9.089302908,3.801003805,9.193943083,10.22754551,9.598159874,9.423372703,6.701924133,9.924827748,0
GSM615404,10.14801079,11.18623713,12.86485949,9.865634174,9.355971066,9.458608469,10.99993863,10.28812361,9.649458006,7.440938462,13.80797445,9.152158228,8.634786265,7.342700501,9.95342242,7.943356273,4.211599753,8.568438336,9.725067948,12.56831614,0
GSM615405,8.556834608,10.35915429,12.6740702,9.786839992,9.146845345,9.840301984,10.89271295,9.596606402,10.56400826,9.464319759,10.35384029,9.198368644,9.338130252,7.688455853,9.050588243,9.753163119,6.288015472,8.013911701,9.456390012,12.25125269,0
GSM615631,9.793112766,10.65319202,10.77020159,8.743778464,9.723051725,9.152529907,10.45725793,9.478042992,9.050698677,7.569621799,12.87543716,9.74671357,8.752446846,7.685954288,9.953880323,7.326705617,7.041528222,6.626080708,9.874873577,13.84436732,0
GSM615632,11.06436798,12.23077739,13.63669566,4.562621164,12.43989019,10.51195583,11.33318879,10.2089811,10.02196638,9.811505131,7.754002459,9.961841755,9.717097452,8.156822714,9.097985372,9.237969193,10.22351651,9.003669183,8.364998145,9.486305725,1
GSM615633,10.888968,10.58210935,11.58735626,10.28876142,9.603842019,9.803547424,10.19618708,9.339026756,9.502600347,6.856123139,13.7566294,9.272529355,7.484812797,9.902012607,9.870103197,7.253968772,6.840911872,7.125569449,10.34596457,13.63186954,0
GSM615634,11.0398133,11.35532692,11.10448003,8.970910454,9.421964005,10.24390818,10.98851458,10.45307095,9.93608445,7.653999453,13.29545885,9.762537791,8.937769542,8.128845729,9.477839486,8.454314918,4.645522672,7.30033774,10.36101665,13.66909502,1
GSM615635,11.72680186,12.17813783,11.89067503,10.1598127,10.18152998,11.12628149,11.93658125,10.71469977,10.56755484,9.409050044,13.35308014,10.58674668,6.522158775,13.24083203,10.14409157,7.141217335,6.030471432,7.579090514,8.752555903,12.64909431,1
GSM615636,10.64190539,10.9373386,12.67847902,10.44845993,10.69627343,10.41398416,10.39988098,9.645241078,10.43342808,8.852362544,13.2867387,9.529388927,8.719260422,10.12170058,9.782636438,8.454626607,7.383451088,8.548598366,10.63226638,13.45917079,1
GSM615637,11.392192,12.32474115,12.42361566,8.618166171,13.09676659,10.88192051,10.85021219,10.56994145,10.44110996,8.996849426,8.439279355,10.17035235,9.99882221,7.519464453,9.091356056,10.23995259,10.53143639,8.237348279,8.747186301,10.66007283,1
GSM615638,11.26860941,12.1398631,12.94137157,6.334779654,11.53175829,10.70299588,11.31774845,9.214146783,9.499644466,9.635379999,10.71527594,9.24305177,9.248734543,8.936009532,9.564165848,14.10443638,9.769376141,9.800548578,8.819277013,10.09129754,0
GSM615639,10.94978462,11.91667571,11.80227366,5.270209853,11.84599319,11.593137,11.48089872,10.04378712,10.15593238,10.30159961,8.348375299,11.43666619,10.42482356,5.918769377,9.055702714,10.90714779,8.485593286,8.339512551,8.285481327,11.95918455,1
GSM615640,11.451156,11.96986173,11.61447367,5.959074787,11.98194926,10.82582163,11.58830464,9.824482138,10.70599311,9.753115219,8.286098276,10.56284589,9.131711273,6.070296055,9.465081034,9.625495962,5.891987538,9.268686508,8.500361755,9.908144703,0
GSM615641,11.16570777,11.65048691,12.31258256,8.287404439,12.26128487,10.42153236,11.70807711,9.905313769,9.971866282,9.883758516,8.464812523,9.618073015,10.09807499,7.548291812,8.736152718,10.44488227,10.26843526,9.133192716,8.858412381,12.68201959,0
GSM615642,9.628227606,10.75668687,11.67285454,9.911214683,10.71238911,9.482838999,10.06181065,9.681195348,9.757084579,8.625847378,13.87236601,8.76891723,8.686335276,10.98721139,10.20238194,9.671539641,8.07426659,7.368696474,10.29276612,13.60104307,0
GSM615643,10.51330979,11.95691663,12.38693065,7.221005468,11.6419589,9.687466157,10.9188157,9.589191648,10.04105522,7.916266932,9.316180957,9.641798387,8.647095929,5.778190771,9.265939266,11.78746706,8.885930752,5.960026414,8.758704649,9.97162472,0
GSM615644,12.34470705,13.23287254,12.62881038,5.10035023,12.46566582,11.48892323,12.40475866,10.53124888,10.90269181,11.36665032,9.635710767,10.11940985,10.35218487,8.313387273,9.078691804,10.20148186,9.832312696,9.991335229,8.45724798,9.675464713,1
GSM615645,10.48448192,10.94965919,11.66546661,7.418334762,9.159558561,9.324344643,10.46519268,9.824562529,9.74792734,7.290842705,13.46986611,8.849018546,8.583048739,10.02571911,9.418408763,7.595663141,6.795964702,7.928153602,10.4262304,13.22609504,0
GSM615646,9.621489754,10.04196122,11.17019897,10.40249845,11.30374032,8.982500298,9.444677362,9.207032018,8.812463819,7.020900027,13.09512148,8.190801075,7.668487736,9.298971714,9.924324479,8.250827459,7.026952186,7.53156412,9.613744309,13.86943419,0
